Group 1,Group 2,H,p-value,q-value
24/10/2018 (n=1),25/02/2019 (n=1),1.0,0.31731050786291115,0.33544253688364895
24/10/2018 (n=1),26/07/2019 (n=1),1.0,0.31731050786291115,0.33544253688364895
24/10/2018 (n=1),27/09/2018 (n=1),1.0,0.31731050786291115,0.33544253688364895
24/10/2018 (n=1),27/09/2019 (n=1),1.0,0.31731050786291115,0.33544253688364895
24/10/2018 (n=1),28/10/2019 (n=1),1.0,0.31731050786291115,0.33544253688364895
24/10/2018 (n=1),29/07/2019 (n=1),1.0,0.31731050786291115,0.33544253688364895
24/10/2018 (n=1),29/11/2018 (n=1),1.0,0.31731050786291115,0.33544253688364895
24/10/2018 (n=1),30/07/2019 (n=1),1.0,0.31731050786291115,0.33544253688364895
24/10/2018 (n=1),30/10/2019 (n=2),1.5,0.22067136191984324,0.33544253688364895
24/12/2018 (n=1),25/02/2019 (n=1),1.0,0.31731050786291115,0.33544253688364895
24/12/2018 (n=1),26/07/2019 (n=1),1.0,0.31731050786291115,0.33544253688364895
24/12/2018 (n=1),27/09/2018 (n=1),1.0,0.31731050786291115,0.33544253688364895
24/12/2018 (n=1),27/09/2019 (n=1),1.0,0.31731050786291115,0.33544253688364895
24/12/2018 (n=1),28/10/2019 (n=1),1.0,0.31731050786291115,0.33544253688364895
24/12/2018 (n=1),29/07/2019 (n=1),1.0,0.31731050786291115,0.33544253688364895
24/12/2018 (n=1),29/11/2018 (n=1),1.0,0.31731050786291115,0.33544253688364895
24/12/2018 (n=1),30/07/2019 (n=1),1.0,0.31731050786291115,0.33544253688364895
24/12/2018 (n=1),30/10/2019 (n=2),1.5,0.22067136191984324,0.33544253688364895
25/02/2019 (n=1),26/07/2019 (n=1),1.0,0.31731050786291115,0.33544253688364895
25/02/2019 (n=1),27/09/2018 (n=1),1.0,0.31731050786291115,0.33544253688364895
25/02/2019 (n=1),27/09/2019 (n=1),1.0,0.31731050786291115,0.33544253688364895
25/02/2019 (n=1),28/10/2019 (n=1),1.0,0.31731050786291115,0.33544253688364895
25/02/2019 (n=1),29/07/2019 (n=1),1.0,0.31731050786291115,0.33544253688364895
25/02/2019 (n=1),29/11/2018 (n=1),1.0,0.31731050786291115,0.33544253688364895
25/02/2019 (n=1),30/07/2019 (n=1),1.0,0.31731050786291115,0.33544253688364895
25/02/2019 (n=1),30/10/2019 (n=2),1.5,0.22067136191984324,0.33544253688364895
26/07/2019 (n=1),27/09/2018 (n=1),1.0,0.31731050786291115,0.33544253688364895
26/07/2019 (n=1),27/09/2019 (n=1),1.0,0.31731050786291115,0.33544253688364895
26/07/2019 (n=1),28/10/2019 (n=1),1.0,0.31731050786291115,0.33544253688364895
26/07/2019 (n=1),29/07/2019 (n=1),1.0,0.31731050786291115,0.33544253688364895
26/07/2019 (n=1),29/11/2018 (n=1),1.0,0.31731050786291115,0.33544253688364895
26/07/2019 (n=1),30/07/2019 (n=1),1.0,0.31731050786291115,0.33544253688364895
26/07/2019 (n=1),30/10/2019 (n=2),1.5,0.22067136191984324,0.33544253688364895
27/09/2018 (n=1),27/09/2019 (n=1),1.0,0.31731050786291115,0.33544253688364895
27/09/2018 (n=1),28/10/2019 (n=1),1.0,0.31731050786291115,0.33544253688364895
27/09/2018 (n=1),29/07/2019 (n=1),1.0,0.31731050786291115,0.33544253688364895
27/09/2018 (n=1),29/11/2018 (n=1),1.0,0.31731050786291115,0.33544253688364895
27/09/2018 (n=1),30/07/2019 (n=1),1.0,0.31731050786291115,0.33544253688364895
27/09/2018 (n=1),30/10/2019 (n=2),1.5,0.22067136191984324,0.33544253688364895
27/09/2019 (n=1),28/10/2019 (n=1),1.0,0.31731050786291115,0.33544253688364895
27/09/2019 (n=1),29/07/2019 (n=1),1.0,0.31731050786291115,0.33544253688364895
27/09/2019 (n=1),29/11/2018 (n=1),1.0,0.31731050786291115,0.33544253688364895
27/09/2019 (n=1),30/07/2019 (n=1),1.0,0.31731050786291115,0.33544253688364895
27/09/2019 (n=1),30/10/2019 (n=2),1.5,0.22067136191984324,0.33544253688364895
28/10/2019 (n=1),29/07/2019 (n=1),1.0,0.31731050786291115,0.33544253688364895
28/10/2019 (n=1),29/11/2018 (n=1),1.0,0.31731050786291115,0.33544253688364895
28/10/2019 (n=1),30/07/2019 (n=1),1.0,0.31731050786291115,0.33544253688364895
28/10/2019 (n=1),30/10/2019 (n=2),1.5,0.22067136191984324,0.33544253688364895
29/07/2019 (n=1),29/11/2018 (n=1),1.0,0.31731050786291115,0.33544253688364895
29/07/2019 (n=1),30/07/2019 (n=1),1.0,0.31731050786291115,0.33544253688364895
29/07/2019 (n=1),30/10/2019 (n=2),1.5,0.22067136191984324,0.33544253688364895
29/11/2018 (n=1),30/07/2019 (n=1),1.0,0.31731050786291115,0.33544253688364895
29/11/2018 (n=1),30/10/2019 (n=2),1.5,0.22067136191984324,0.33544253688364895
30/07/2019 (n=1),30/10/2019 (n=2),1.5,0.22067136191984324,0.33544253688364895
